SampleID	landscape	frag_unique_ID	fragment	Final_Bd_Load_log	Presence_Bd	Campanha	Data	Julian_date	species	Developmental_Mode	Season	Latitude	Longitude	GPS_UTM	Den_Dre	frag_percent_Dre	Tipo_drenagem	Ndrena	frag_Denborda	DenFrag	DenAPP	TamFrag_m2	frag_Split_pond	frag_Split_Stream_2nd	land_percent_CobVeg	percent_APP	percent_Frgmentos	land_DenBorda	DenFrag_2	DenAPP_2	N_Frag	land_Den_Dre_2	land_percent_Dre	percent_m_agua	percent_Dren_APP	Den_Dre_APP	land_ENND_Frag	ENND_APP	family	Landsc_ID	type	species_infection	type_season	reads_contam_removed	reads_contam_removed_005keep	rarefy_keep	observed_otus	faith_pd	pielou_e	shannon	unweighted_pc1_all	unweighted_pc2_all	weighted_pc1_all	weighted_pc2_all	bc_disper	jaccard_disper	Load_SQR	Julian_Date	Tam_Frag_Log	Residual_Final_Bd_Load_log	AntiFungal_Richness	TotalAntiFungal	Propor_TotalAntiFungal
RM214	JAPI	O	F5	0	0	1	10/8/2018	18281	Rhinella ornata	AL	SECA	-23246842	-46916380	23K 303940 7427860	24.3343	30.5812	Npermanente	2	182.5366	91.7782	90.7584	264764697.9	74.425	0	53.23	14.64	38.59	188.36	112.1	76.26	12298	2.5	94.26	0.379	14.2232	48.9079	28.86	34.1	Bufonidae	3	continuous	Rhinella ornata0	continuousSECA	17060	15681	1	203	15.46176659	0.625895304	4.797697752	0.0051529	0.097482265	0.38228269	0.135877483	0.628292151	0.57570714	0	18	8.422860078	NA	117	857	0.4285
RM217	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	9617	7130	1	335	25.67898948	0.837903547	7.028349436	-0.234943547	0.074182233	-8.37E-04	0.0684488	0.565913579	0.549674323	0	20	7.790012051	NA	131	1285	0.6425
RM218	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	9649	7857	1	256	22.29024699	0.678253492	5.426027934	-0.244603492	0.090342414	-0.048701592	-0.042125197	0.560160417	0.552963977	0	20	7.790012051	NA	110	1559	0.7795
RM219	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	18521	16064	1	220	20.22289509	0.446536087	3.47465792	-0.18482741	0.104363613	-0.06243318	-0.148209205	0.607747115	0.569424549	0	20	7.790012051	NA	95	1749	0.8745
RM220	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	10589	8284	1	315	25.72109474	0.804875191	6.679826635	-0.228236117	0.037634397	-0.034260658	0.079693905	0.537912476	0.548554569	0	20	7.790012051	NA	123	1440	0.72
RM221	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	5517	3748	1	323	27.036358	0.825469417	6.880609818	-0.270237116	0.071722685	-0.015353336	0.054344639	0.554207682	0.566638762	0	20	7.790012051	NA	118	1321	0.6605
RM222	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	3519	2936	1	248	19.88972788	0.711743421	5.66134689	-0.166142968	0.160355976	-0.020613503	-0.003495141	0.578729983	0.557570401	0	20	7.790012051	NA	108	1566	0.783
RM223	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	6618	5810	1	226	18.93357711	0.498720558	3.900084019	-0.176623946	0.130334667	0.022154915	-0.143667346	0.5886648	0.557997616	0	20	7.790012051	NA	105	1649	0.8245
RM224	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	25272	24411	1	151	14.44128005	0.290992867	2.106324144	0.034677887	0.118543147	-0.087901159	-0.21567737	0.647525656	0.595167668	0	20	7.790012051	NA	76	1812	0.906
RM225	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	8241	7128	1	262	20.36998916	0.631173486	5.070483597	-0.172678794	0.147497562	-0.073462081	-0.008441746	0.58993516	0.564799526	0	20	7.790012051	NA	115	1635	0.8175
RM226	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	5606	5419	1	139	13.22031023	0.346243566	2.464887546	-0.001806867	0.133896769	-0.047696993	-0.208577475	0.650879479	0.597717632	0	20	7.790012051	NA	81	1684	0.842
RM227	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	11977	10986	1	214	18.01059327	0.564736758	4.371890969	-0.138706308	0.151446554	-0.103405818	-0.128724772	0.596600178	0.57055757	0	20	7.790012051	NA	104	1468	0.734
RM228	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	6216	5886	1	149	13.10295284	0.401790754	2.900595162	0.026239595	0.194346019	-0.100143246	-0.19696456	0.633512386	0.604146089	0	20	7.790012051	NA	81	1711	0.8555
RM229	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	11192	9869	1	212	17.62741293	0.562971794	4.350601241	-0.124829879	0.159115485	-0.061909516	-0.121759651	0.629185753	0.580624698	0	20	7.790012051	NA	90	1010	0.505
RM230	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	20139	19033	1	179	15.52162602	0.431663657	3.230491286	-0.071626275	0.147912669	-0.080544436	-0.184455208	0.61655966	0.583403988	0	20	7.790012051	NA	102	1637	0.8185
RM231	COTIA	P	F1	0	0	1	10/10/2018	18283	Ischnocnema henselli	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Brachycephalidae	4	fragmented	Ischnocnema henselli0	fragmentedSECA	25424	24272	1	169	15.16873293	0.4583389	3.392110942	-0.036579421	0.1547617	0.01552555	-0.18920254	0.626617601	0.58873825	0	20	7.790012051	NA	85	1431	0.7155
RM234	COTIA	P	F1	0	0	1	10/10/2018	18283	Haddadus binotatus	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	14315	11995	1	291	22.21884396	0.84873196	6.946765293	-0.187067565	0.076851333	0.047210879	0.077118921	0.561364382	0.554943666	0	20	7.790012051	NA	116	1460	0.73
RM235	COTIA	P	F1	0	0	1	10/10/2018	18283	Haddadus binotatus	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	11747	9672	1	284	23.16117835	0.845550031	6.891018931	-0.19598894	0.041140016	0.067207253	0.048749532	0.564260322	0.562424697	0	20	7.790012051	NA	112	1423	0.7115
RM236	COTIA	P	F1	0	0	1	10/10/2018	18283	Haddadus binotatus	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	5840	4687	1	301	21.23193726	0.86872274	7.152732642	-0.156773512	0.040658467	-0.005514743	0.07632813	0.563366753	0.555396179	0	20	7.790012051	NA	114	1319	0.6595
RM237	COTIA	P	F1	0	0	1	10/10/2018	18283	Haddadus binotatus	TD	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	11362	9447	1	278	20.13614669	0.826390389	6.709414875	-0.132844768	0.101800187	0.104569435	-0.01410287	0.580242043	0.564905777	0	20	7.790012051	NA	107	1343	0.6715
RM238	COTIA	P	F1	0	0	1	10/10/2018	18283	Bokermannohyla circumdata	AL	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Hylidae	4	fragmented	Bokermannohyla circumdata0	fragmentedSECA	18760	18455	1	27	4.882421339	0.206197797	0.980447326	0.345417705	0.037338379	-0.165331021	-0.260638949	0.605113202	0.726636956	0	20	7.790012051	NA	17	1981	0.9905
RM239	COTIA	P	F1	0	0	1	10/10/2018	18283	Bokermannohyla circumdata	AL	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Hylidae	4	fragmented	Bokermannohyla circumdata0	fragmentedSECA	26735	26221	1	70	9.023300248	0.16167026	0.990922778	0.225009605	0.033346234	-0.161768907	-0.256351542	0.617474977	0.673481058	0	20	7.790012051	NA	41	1963	0.9815
RM240	COTIA	P	F1	0	0	1	10/10/2018	18283	Bokermannohyla circumdata	AL	SECA	-23573009	-47023665	23K 293468 7391587	77.5362	38.3029	Npermanente	3	218.7102	110.3747	108.3355	61661211.12	25.62	19.1225	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Hylidae	4	fragmented	Bokermannohyla circumdata0	fragmentedSECA	20059	18967	1	120	11.48161121	0.342239955	2.363813925	0.182374674	-0.052992759	-0.126518445	-0.200451384	0.560486206	0.62182557	0	20	7.790012051	NA	67	1885	0.9425
RM243	COTIA	Q	F2	0	0	1	10/11/2018	18284	Haddadus binotatus	TD	SECA	-23580526	-47049407	23K 290852 7390717	24.2402	39.4934	Npermanente	5	258.2208	127.4535	130.7673	61661211.12	90.04	0	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	4744	3432	1	280	23.29743111	0.854054309	6.942849186	-0.230518078	0.094797165	0.005508524	0.165034103	0.587177661	0.566734634	0	21	7.790012051	NA	124	1241	0.6205
RM244	COTIA	Q	F2	0	0	1	10/11/2018	18284	Haddadus binotatus	TD	SECA	-23580526	-47049407	23K 290852 7390717	24.2402	39.4934	Npermanente	5	258.2208	127.4535	130.7673	61661211.12	90.04	0	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	17474	13306	1	321	25.76052191	0.850133956	7.078580436	-0.24948652	0.127114309	0.051789662	0.120292542	0.592574646	0.561584773	0	21	7.790012051	NA	131	1222	0.611
RM245	COTIA	Q	F2	0	0	1	10/11/2018	18284	Haddadus binotatus	TD	SECA	-23580526	-47049407	23K 290852 7390717	24.2402	39.4934	Npermanente	5	258.2208	127.4535	130.7673	61661211.12	90.04	0	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	10932	8794	1	309	25.68100635	0.809000478	6.691617543	-0.270439756	0.090976119	0.126423142	0.118623841	0.595220118	0.556078681	0	21	7.790012051	NA	129	1379	0.6895
RM246	COTIA	Q	F2	0	0	1	10/11/2018	18284	Haddadus binotatus	TD	SECA	-23580526	-47049407	23K 290852 7390717	24.2402	39.4934	Npermanente	5	258.2208	127.4535	130.7673	61661211.12	90.04	0	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	6229	4719	1	281	23.73289964	0.825361581	6.713842969	-0.208479158	0.013183057	-0.128985097	0.195102336	0.608431022	0.563233456	0	21	7.790012051	NA	118	1308	0.654
RM247	COTIA	Q	F2	0	0	1	10/11/2018	18284	Haddadus binotatus	TD	SECA	-23580526	-47049407	23K 290852 7390717	24.2402	39.4934	Npermanente	5	258.2208	127.4535	130.7673	61661211.12	90.04	0	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	11807	8750	1	310	24.3279946	0.843619876	6.981903041	-0.225986548	0.079230593	-0.088963754	0.179680508	0.593439597	0.55358567	0	21	7.790012051	NA	133	1235	0.6175
RM248	COTIA	Q	F2	0	0	1	10/11/2018	18284	Haddadus binotatus	TD	SECA	-23580526	-47049407	23K 290852 7390717	24.2402	39.4934	Npermanente	5	258.2208	127.4535	130.7673	61661211.12	90.04	0	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	8480	6750	1	289	24.63928403	0.812884414	6.645269675	-0.264675549	0.114931001	-0.013849081	0.096730037	0.598212546	0.563929413	0	21	7.790012051	NA	118	1347	0.6735
RM249	COTIA	Q	F2	0	0	1	10/11/2018	18284	Haddadus binotatus	TD	SECA	-23580526	-47049407	23K 290852 7390717	24.2402	39.4934	Npermanente	5	258.2208	127.4535	130.7673	61661211.12	90.04	0	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	14849	12166	1	276	23.79969777	0.837832574	6.793585919	-0.253834232	0.145715428	0.129095831	0.062995983	0.597611432	0.566843766	0	21	7.790012051	NA	114	1359	0.6795
RM250	COTIA	Q	F2	0	0	1	10/11/2018	18284	Rhinella ornata	AL	SECA	-23580526	-47049407	23K 290852 7390717	24.2402	39.4934	Npermanente	5	258.2208	127.4535	130.7673	61661211.12	90.04	0	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Bufonidae	4	fragmented	Rhinella ornata0	fragmentedSECA	14056	11189	1	281	22.65334635	0.875878561	7.124769621	-0.20992161	0.232028111	0.126166717	0.059526035	0.614149531	0.584305717	0	21	7.790012051	NA	117	1131	0.5655
RM251	COTIA	Q	F2	0	0	1	10/11/2018	18284	Bokermannohyla hylax	AL	SECA	-23580526	-47049407	23K 290852 7390717	24.2402	39.4934	Npermanente	5	258.2208	127.4535	130.7673	61661211.12	90.04	0	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Hylidae	4	fragmented	Bokermannohyla hylax0	fragmentedSECA	26801	21172	1	129	14.698266	0.477732986	3.349494532	-0.007575775	-0.042458315	-0.094525131	-0.156870769	0.570128351	0.632632812	0	21	7.790012051	NA	60	1639	0.8195
RM252	COTIA	Q	F2	0	0	1	10/11/2018	18284	Bokermannohyla hylax	AL	SECA	-23580526	-47049407	23K 290852 7390717	24.2402	39.4934	Npermanente	5	258.2208	127.4535	130.7673	61661211.12	90.04	0	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Hylidae	4	fragmented	Bokermannohyla hylax0	fragmentedSECA	9286	7616	1	226	19.9515238	0.551527648	4.313044909	-0.098298461	-0.057576226	-0.060211863	0.048344595	0.666673361	0.591684938	0	21	7.790012051	NA	98	1574	0.787
RM253	COTIA	Q	F3	0	0	1	10/12/2018	18285	Boana faber	AL	SECA	-23519283	-47046724	23K 291029 7397504	28.6821	28.406	Npermanente	2	200.102	98.3941	101.7079	1794318.03	52.06	65.4725	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Hylidae	4	fragmented	Boana faber0	fragmentedSECA	4306	3853	1	99	11.20085061	0.282991261	1.87604999	0.152598015	-0.103983381	-0.113013725	-0.08701119	0.66626611	0.65649197	0	22	6.253899421	NA	48	1889	0.9445
RM254	COTIA	Q	F3	0	0	1	10/12/2018	18285	Haddadus binotatus	TD	SECA	-23519283	-47046724	23K 291029 7397504	28.6821	28.406	Npermanente	2	200.102	98.3941	101.7079	1794318.03	52.06	65.4725	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	14151	12793	1	257	19.73980179	0.7516155	6.017151495	-0.158753492	0.037595106	0.037292265	0.03927333	0.562425144	0.544938699	0	22	6.253899421	NA	117	1669	0.8345
RM255	COTIA	Q	F3	0	0	1	10/12/2018	18285	Rhinella ornata	AL	SECA	-23519283	-47046724	23K 291029 7397504	28.6821	28.406	Npermanente	2	200.102	98.3941	101.7079	1794318.03	52.06	65.4725	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Bufonidae	4	fragmented	Rhinella ornata0	fragmentedSECA	10566	9883	1	152	12.93406407	0.594240409	4.307011412	0.017118595	0.160838266	0.195586403	-0.086841649	0.609483677	0.5936466	0	22	6.253899421	NA	92	1568	0.784
RM256	COTIA	Q	F3	0	0	1	10/12/2018	18285	Bokermannohyla hylax	AL	SECA	-23519283	-47046724	23K 291029 7397504	28.6821	28.406	Npermanente	2	200.102	98.3941	101.7079	1794318.03	52.06	65.4725	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Hylidae	4	fragmented	Bokermannohyla hylax0	fragmentedSECA	3343	3269	1	55	7.487754139	0.21317771	1.232457024	0.248122143	-0.053970318	-0.158758535	-0.247934301	0.60987631	0.677148246	0	22	6.253899421	NA	33	1953	0.9765
RM257	COTIA	R	F4	0	0	1	10/13/2018	18286	Haddadus binotatus	TD	SECA	-23514430	-47024257	23K 293316 7398074	10.837	27.7968	Npermanente	2	181.4691	89.3268	92.1423	6545577.56	537.52	32.7375	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	9967	8172	1	256	22.33753848	0.674485994	5.395887952	-0.184651281	-0.040776212	-0.079322499	0.003648136	0.568577474	0.551579797	0	23	6.815947973	NA	110	1669	0.8345
RM258	COTIA	R	F4	0	0	1	10/13/2018	18286	Haddadus binotatus	TD	SECA	-23514430	-47024257	23K 293316 7398074	10.837	27.7968	Npermanente	2	181.4691	89.3268	92.1423	6545577.56	537.52	32.7375	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	2958	2548	1	198	17.51057001	0.714645888	5.452288334	-0.110133383	0.099377665	-0.070300314	0.061252917	0.572285529	0.568742225	0	23	6.815947973	NA	103	1672	0.836
RM259	COTIA	R	F4	0	0	1	10/13/2018	18286	Haddadus binotatus	TD	SECA	-23514430	-47024257	23K 293316 7398074	10.837	27.7968	Npermanente	2	181.4691	89.3268	92.1423	6545577.56	537.52	32.7375	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	16348	15081	1	213	17.99667284	0.68911142	5.33007673	-0.109283721	0.105188369	-0.081549008	0.003403762	0.585483993	0.564796263	0	23	6.815947973	NA	107	1729	0.8645
RM260	COTIA	R	F4	0	0	1	10/13/2018	18286	Haddadus binotatus	TD	SECA	-23514430	-47024257	23K 293316 7398074	10.837	27.7968	Npermanente	2	181.4691	89.3268	92.1423	6545577.56	537.52	32.7375	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	20739	19795	1	155	14.4969533	0.611098112	4.446425888	-0.013961658	0.150649039	-0.105003258	-0.023981225	0.606349946	0.573524874	0	23	6.815947973	NA	86	1711	0.8555
RM261	COTIA	R	F4	0	0	1	10/13/2018	18286	Haddadus binotatus	TD	SECA	-23514430	-47024257	23K 293316 7398074	10.837	27.7968	Npermanente	2	181.4691	89.3268	92.1423	6545577.56	537.52	32.7375	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	18000	15438	1	251	21.86937947	0.690566786	5.504883211	-0.176907594	-0.002974919	-0.083007379	0.051216716	0.56654626	0.54861597	0	23	6.815947973	NA	117	1648	0.824
RM262	COTIA	R	F4	0	0	1	10/13/2018	18286	Haddadus binotatus	TD	SECA	-23514430	-47024257	23K 293316 7398074	10.837	27.7968	Npermanente	2	181.4691	89.3268	92.1423	6545577.56	537.52	32.7375	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	5077	4313	1	250	19.76572029	0.734570509	5.851430219	-0.160083917	0.032843437	-0.063989837	0.060541834	0.557264894	0.550769208	0	23	6.815947973	NA	109	1595	0.7975
RM263	COTIA	R	F4	0	0	1	10/13/2018	18286	Haddadus binotatus	TD	SECA	-23514430	-47024257	23K 293316 7398074	10.837	27.7968	Npermanente	2	181.4691	89.3268	92.1423	6545577.56	537.52	32.7375	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	4898	4151	1	255	18.39041793	0.751458879	6.007427873	-0.101589717	0.09158577	-0.040092328	0.03880452	0.555335497	0.55560388	0	23	6.815947973	NA	133	1639	0.8195
RM264	COTIA	R	F4	0	0	1	10/13/2018	18286	Haddadus binotatus	TD	SECA	-23514430	-47024257	23K 293316 7398074	10.837	27.7968	Npermanente	2	181.4691	89.3268	92.1423	6545577.56	537.52	32.7375	46.47	12.56	33.81	217.55	135.94	81.61	5483	2.38	94.54	0.3341	12.2023	45.8065	25.34	29.47	Craugastoridae	4	fragmented	Haddadus binotatus0	fragmentedSECA	14438	12226	1	250	19.61989454	0.689197121	5.489995597	-0.111379649	0.061351068	-0.05966698	-0.00638152	0.564968846	0.558709821	0	23	6.815947973	NA	115	1675	0.8375
